Title,Link,Job Type,Campany,Location
Purchasing Manager,https://wuzzuf.net/jobs/p/YwNMQbqHx2Q5-Purchasing-Manager-Bakier-Cairo-Egypt,Full TimeOn-site,Bakier -,"Maadi, Cairo, Egypt "
Demand Planner,https://wuzzuf.net/jobs/p/pKhbu42HBhVb-Demand-Planner-Fine-Hygienic-Holding-Giza-Egypt,Full TimeOn-site,Fine Hygienic Holding -,"6th of October, Giza, Egypt "
Administration Expenses Accountant,https://wuzzuf.net/jobs/p/2OxMgm55MZTO-Administration-Expenses-Accountant-Ibn-Sina-Pharma-Cairo-Egypt,Full TimeOn-site,Ibn Sina Pharma -,"Obour City, Cairo, Egypt "
EHS Specialist,https://wuzzuf.net/jobs/p/PNqxUFvnlq9M-EHS-Specialist-Zeina-Group-Sharqia-Egypt,Full TimeOn-site,Zeina Group -,"10th of Ramadan City, Sharqia, Egypt "
IT Manager - SAP Implementation,https://wuzzuf.net/jobs/p/g2roSMRQPhO5-IT-Manager---SAP-Implementation-Human-Quality-Alexandria-Egypt,Full TimeOn-site,Human Quality -,"Bourj Alarab, Alexandria, Egypt "
Administrative Assistant,https://wuzzuf.net/jobs/p/P9fgG1DAlcVS-Administrative-Assistant-MYMSA-FOR-AGENCIES-AND-TRADE-Cairo-Egypt,Full TimeOn-site,MYMSA FOR AGENCIES AND TRADE  -,"New Cairo, Cairo, Egypt "
Purchasing Section Head,https://wuzzuf.net/jobs/p/geKgUNmVZJKE-Purchasing-Section-Head-Cairo-Egypt,Full TimeOn-site,Confidential -,"Downtown, Cairo, Egypt "
Commercial Specialist,https://wuzzuf.net/jobs/p/RZ6peZOViPUw-Commercial-Specialist-Concrete-For-Readymade-Garments-Giza-Egypt,Full TimeOn-site,Concrete For Readymade Garments -,"Mohandessin, Giza, Egypt "
PURCHASE AND LOGISTICS OFFICER,https://wuzzuf.net/jobs/p/D7nomTAKslq9-PURCHASE-AND-LOGISTICS-OFFICER-Asfour-Crystal-Cairo-Egypt,Full TimeOn-site,Asfour Crystal -,"Shubra, Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/MDdfVIvZLuek-Accounting-Manager-Sea-Port-for-Trading-and-Engineering-Cairo-Egypt,Full TimeOn-site,Sea Port for Trading and Engineering -,"New Cairo, Cairo, Egypt "
Quality Assurance Specialist,https://wuzzuf.net/jobs/p/fJysq4ipOhSc-Quality-Assurance-Specialist-Sharqia-Egypt,Full TimeOn-site,Confidential -,"10th of Ramadan City, Sharqia, Egypt "
Performance Administrative Executive,https://wuzzuf.net/jobs/p/CWb7IOYxN9ye-Performance-Administrative-Executive-Yodawy-Med-Giza-Egypt,Full TimeOn-site,Yodawy Med -,"Mohandessin, Giza, Egypt "
Quality Assurance Executive,https://wuzzuf.net/jobs/p/p5Dn5H48yC0d-Quality-Assurance-Executive-Orthomed-E-Giza-Egypt,Full TimeOn-site,Orthomed E -,"6th of October, Giza, Egypt "
IT delivery manager,https://wuzzuf.net/jobs/p/ACiXDanf3P3K-IT-delivery-manager-al-massagroup-Cairo-Egypt,Full TimeOn-site,al-massagroup -,"Cairo, Egypt "
Sales & Operation Specialist,https://wuzzuf.net/jobs/p/j1ssVPQyfoLf-Sales-Operation-Specialist-Giza-Egypt,Full TimeHybrid,Confidential -,"Sheikh Zayed, Giza, Egypt "
Tele sales & Confirmation calls Team leader,https://wuzzuf.net/jobs/p/qQq76DjORASx-Tele-sales-Confirmation-calls-Team-leader-Dakkaken-Cairo-Egypt,Full TimeOn-site,Dakkaken -,"Nasr City, Cairo, Egypt "
Planning Engineer,https://wuzzuf.net/jobs/p/JpFGwdssO3T1-Planning-Engineer-MOG-Group-Cairo-Egypt,Full TimeOn-site,MOG Group -,"10th of Ramadan City, Cairo, Egypt "
Sales & Marketing Executive,https://wuzzuf.net/jobs/p/lMHuQFt00foU-Sales-Marketing-Executive-Dash-design-studio-Cairo-Egypt,Full TimePart TimeOn-site,Dash design studio -,"Maadi, Cairo, Egypt "
IT Manager,https://wuzzuf.net/jobs/p/IbcqLSaDfLfh-IT-Manager-MAC-EGYPT-REAL-ESTATE-CO-Cairo-Egypt,Full TimeOn-site,MAC EGYPT REAL ESTATE CO. -,"Nozha, Cairo, Egypt "
Sales & Marketing Executive,https://wuzzuf.net/jobs/p/gSRChKOu9wyg-Sales-Marketing-Executive-Big-Day-Business-SPC-Muscat-Oman,Full TimeOn-site,Big Day Business SPC -,"Muscat, Oman "
Market Research Executive,https://wuzzuf.net/jobs/p/FYNEW4IMqhvD-Market-Research-Executive-Shawkat-Stone-for-Marble-and-Granite-Cairo-Egypt,Full TimeOn-site,Shawkat Stone for Marble and Granite -,"Maadi, Cairo, Egypt "
Technical Support Engineer - Air Conditioning,https://wuzzuf.net/jobs/p/hza1Hzr3ZjKv-Technical-Support-Engineer---Air-Conditioning-LG-Electronics-Cairo-Egypt,Full TimeOn-site,LG Electronics -,"Katameya, Cairo, Egypt "
Digital Marketing Specialist,https://wuzzuf.net/jobs/p/4u3CDenR6mHM-Digital-Marketing-Specialist-3D-Diagnostix-Cairo-Egypt,Full TimeHybrid,3D Diagnostix -,"Maadi, Cairo, Egypt "
HR Director,https://wuzzuf.net/jobs/p/VXxwvZoPojss-HR-Director-Cairo-Egypt,Full TimeOn-site,Confidential -,"New Cairo, Cairo, Egypt "
Electrical Engineer,https://wuzzuf.net/jobs/p/cuuaAImVoIs7-Electrical-Engineer-Al-monairy-Sharqia-Egypt,Full TimeOn-site,Al monairy -,"10th of Ramadan City, Sharqia, Egypt "
Purchasing Manager,https://wuzzuf.net/jobs/p/XCps8jlUB4ho-Purchasing-Manager-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Junior Agronomist,https://wuzzuf.net/jobs/p/krgpzXyfbNQK-Junior-Agronomist-ElBoghdadeyah-Group-Giza-Egypt,Full TimeOn-site,ElBoghdadeyah Group  -,"Sheikh Zayed, Giza, Egypt "
Internship,https://wuzzuf.net/internship/pfwv6HHG2FxK-Internship-Chubb-life-Insurance-Cairo-Egypt,InternshipOn-site,Chubb life Insurance -,"New Cairo, Cairo, Egypt "
IT Manager,https://wuzzuf.net/jobs/p/BT3uMPeoskSO-IT-Manager-Riadco-2000-Cairo-Egypt,Full TimeOn-site,Riadco 2000 -,"Obour City, Cairo, Egypt "
CFO,https://wuzzuf.net/jobs/p/ITCz5UAaExkr-CFO-FUD-Cairo-Egypt,Full TimeOn-site,FUD -,"Cairo, Egypt "
Quality Lab Engineer,https://wuzzuf.net/jobs/p/lUnFqwTrb4qO-Quality-Lab-Engineer-Midea-Group-Giza-Egypt,Full TimeOn-site,Midea Group -,"6th of October, Giza, Egypt "
SENIOR TECHNICAL SALES ENGINEER,https://wuzzuf.net/jobs/p/gRpnnxvFN3AX-SENIOR-TECHNICAL-SALES-ENGINEER-Asfour-Crystal-Cairo-Egypt,Full TimeOn-site,Asfour Crystal -,"Shubra, Cairo, Egypt "
Media Buyer,https://wuzzuf.net/jobs/p/ki0h8IQ1Ybe7-Media-Buyer-Lucid-Training-Cairo-Egypt,Full TimeHybrid,Lucid Training -,"Heliopolis, Cairo, Egypt "
Digital Marketing Lead,https://wuzzuf.net/jobs/p/fVtBKugqM1Mq-Digital-Marketing-Lead-Ejada-Cairo-Egypt,Full TimeOn-site,Ejada  -,"Cairo, Egypt "
Key Account Manager,https://wuzzuf.net/jobs/p/hQmTcCPMusH4-Key-Account-Manager-Paymint-Cairo-Egypt,Full TimeOn-site,Paymint -,"Cairo, Egypt "
Sales Marketing Executive,https://wuzzuf.net/jobs/p/3ZB3rDtDBOlr-Sales-Marketing-Executive-Fajr-Center-Cairo-Egypt,Full TimeOn-site,Fajr Center -,"Nasr City, Cairo, Egypt "
Learning Designer,https://wuzzuf.net/jobs/p/E1YrTillS7MT-Learning-Designer-Seoudi-Supermarket-Giza-Egypt,Full TimeOn-site,Seoudi Supermarket -,"Sheikh Zayed, Giza, Egypt "
accountant,https://wuzzuf.net/jobs/p/DVuNt1bgQXmR-accountant-Abnaa-Ammam-Cairo-Egypt,Full TimeOn-site,Abnaa-Ammam -,"Maadi, Cairo, Egypt "
HSE Specialist,https://wuzzuf.net/jobs/p/1qgFUxhxYfm3-HSE-Specialist-Al-Amal-Al-sharif-For-Plastic-Cairo-Egypt,Full TimeOn-site,Al-Amal Al-sharif For Plastic -,"10th of Ramadan City, Cairo, Egypt "
Quality Manager,https://wuzzuf.net/jobs/p/RbzqxrQbrcXy-Quality-Manager-Riadco-2000-Cairo-Egypt,Full TimeOn-site,Riadco 2000 -,"Obour City, Cairo, Egypt "
HSE Officer,https://wuzzuf.net/jobs/p/ZSt4YtsqKnOs-HSE-Officer-Giza-Egypt,Full TimeOn-site,Confidential -,"6th of October, Giza, Egypt "
Senior Testing/Quality Assurance,https://wuzzuf.net/jobs/p/8KnChSufnSsG-Senior-TestingQuality-Assurance-Sulfah-Cairo-Egypt,Full TimeOn-site,Sulfah -,"Maadi, Cairo, Egypt "
Medical reviewer,https://wuzzuf.net/jobs/p/MAlG0feanhgl-Medical-reviewer-LMS-Cairo-Egypt,Full TimeOn-site,LMS -,"Maadi, Cairo, Egypt "
Artificial Intelligence Engineer,https://wuzzuf.net/jobs/p/SDoAzZM2h8MK-Artificial-Intelligence-Engineer-Arabia-for-Information-Technology-Cairo-Egypt,Full TimeHybrid,Arabia for Information Technology -,"Cairo, Egypt "
Electrical Maintenance Engineer,https://wuzzuf.net/jobs/p/geONSwUxkjhs-Electrical-Maintenance-Engineer-Giza-Egypt,Full TimeOn-site,Confidential -,"Giza, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/6x9owHsiWyR8-Accounting-Manager-Giza-Egypt,Full TimeOn-site,Confidential -,"Sheikh Zayed, Giza, Egypt "
CFO,https://wuzzuf.net/jobs/p/6WmofU4Gsp2I-CFO-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Digital Marketer,https://wuzzuf.net/jobs/p/TCwVyzXr88Tm-Digital-Marketer-ADC-ArchitectureDesign-Consultants-Giza-Egypt,Full TimeOn-site,ADC-Architecture&Design Consultants -,"Sheikh Zayed, Giza, Egypt "
Accountant,https://wuzzuf.net/jobs/p/doet9AwUC7WB-Accountant-Raissyon-for-Engineering-Technology-Cairo-Egypt,Full TimeOn-site,Raissyon for Engineering & Technology  -,"New Cairo, Cairo, Egypt "
Retail Manager,https://wuzzuf.net/jobs/p/pvIIiYgcOXtu-Retail-Manager-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Civil Engineer,https://wuzzuf.net/jobs/p/j8oVDrWAAo7n-Civil-Engineer-Al-Ahly-Medical-Company-Giza-Egypt,Full TimeOn-site,Al Ahly Medical Company -,"Giza, Giza, Egypt "
Procurement Manager (FMCG),https://wuzzuf.net/jobs/p/45tljUnjhAQ6-Procurement-Manager-FMCG-Human-Quality-Cairo-Egypt,Full TimeOn-site,Human Quality -,"New Cairo, Cairo, Egypt "
Cost Accounting Manager,https://wuzzuf.net/jobs/p/JQQVNcV8YuZ2-Cost-Accounting-Manager-Giza-Egypt,Full TimeOn-site,Confidential -,"Dokki, Giza, Egypt "
Sales Operations Senior Specialist,https://wuzzuf.net/jobs/p/HsRoiStk1K8l-Sales-Operations-Senior-Specialist-Amideast-Giza-Egypt,Full TimeOn-site,Amideast -,"Dokki, Giza, Egypt "
"Branch Sales Supervisor- Damietta, Egypt",https://wuzzuf.net/jobs/p/aVeNYOU8U1cV-Branch-Sales-Supervisor--Damietta-Egypt-Egyptian-Abrasives-Co-Damietta-Egypt,Full TimeOn-site,Egyptian Abrasives Co. -,"Damietta, Egypt "
Senior Sales Indoor,https://wuzzuf.net/jobs/p/ORIwdxPGXYp9-Senior-Sales-Indoor-Inner-Track-Alexandria-Egypt,Full TimeOn-site,Inner Track -,"Sidi Bishr, Alexandria, Egypt "
HSE Supervisor,https://wuzzuf.net/jobs/p/Q74MXwhJuDaS-HSE-Supervisor-Kode-Clubs---Hassan-Allam-Sports-Clubs-Cairo-Egypt,Full TimeOn-site,Kode Clubs - Hassan Allam Sports Clubs -,"New Cairo, Cairo, Egypt "
Junior Cost Controller - Cotherm TOR Egypt,https://wuzzuf.net/jobs/p/13Q4DekOqBMD-Junior-Cost-Controller---Cotherm-TOR-Egypt-Groupe--Atlantic-Cairo-Egypt,Full TimeOn-site,Groupe- Atlantic -,"10th of Ramadan City, Cairo, Egypt "
Electrical Engineer,https://wuzzuf.net/jobs/p/QGfavzgHgM5a-Electrical-Engineer-Amreyah-Cement-Alexandria-Egypt,Full TimeOn-site,Amreyah Cement -,"Bourj Alarab, Alexandria, Egypt "
Organizational Development Specialist,https://wuzzuf.net/jobs/p/4z7X6GVdc2uE-Organizational-Development-Specialist-Elabd-Foods-Giza-Egypt,Full TimeOn-site,Elabd Foods -,"Abu Rawash, Giza, Egypt "
Food Safety Officer,https://wuzzuf.net/jobs/p/HRU2klPnJQfL-Food-Safety-Officer-Kode-Clubs---Hassan-Allam-Sports-Clubs-Cairo-Egypt,Full TimeOn-site,Kode Clubs - Hassan Allam Sports Clubs -,"New Cairo, Cairo, Egypt "
International Marketing Researcher,https://wuzzuf.net/jobs/p/QdHMTgm1zrn9-International-Marketing-Researcher-Vision-22-Advertising-Agency-Cairo-Egypt,Full TimeOn-site,Vision 22 Advertising Agency -,"Maadi, Cairo, Egypt "
Digital marketing specialist,https://wuzzuf.net/jobs/p/0PtTkSTzXUN8-Digital-marketing-specialist-Some-Skin-Care-Cairo-Egypt,Full TimeOn-site,Some Skin Care  -,"New Cairo, Cairo, Egypt "
Cost Control Engineer,https://wuzzuf.net/jobs/p/pDSPYpRRJ8sW-Cost-Control-Engineer-Hill-International-Riyadh-Saudi-Arabia,Full TimeOn-site,Hill International  -,"Riyadh, Saudi Arabia "
"Sales Representative - Sharqia, Egypt.",https://wuzzuf.net/jobs/p/bExdJAo8fzpa-Sales-Representative---Sharqia-Egypt-Egyptian-Abrasives-Co-Sharqia-Egypt,Full TimeOn-site,Egyptian Abrasives Co. -,"Sharqia, Egypt "
"HR Generalist "" Talent Management """,https://wuzzuf.net/jobs/p/jHB8Cvnk3EoC-HR-Generalist-Talent-Management-Al-monairy-Monufya-Egypt,Full TimeOn-site,Al monairy -,"Alsadat City, Monufya, Egypt "
Sales & Marketing Executive,https://wuzzuf.net/jobs/p/bpFCmcMvVvak-Sales-Marketing-Executive-Shop-Seif-Cairo-Egypt,Full TimeOn-site,Shop Seif -,"Cairo, Egypt "
Marketing Executive,https://wuzzuf.net/jobs/p/xrj4h7OVwlT4-Marketing-Executive-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt,Full TimeOn-site,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt "
Highways Site Engineer - Gulf Vacacny,https://wuzzuf.net/jobs/p/MlyiQW6nc6JX-Highways-Site-Engineer---Gulf-Vacacny-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Mechanical Design Engineer,https://wuzzuf.net/jobs/p/RMg0LHCQrNTg-Mechanical-Design-Engineer-Royal-Herbs-Giza-Egypt,Full TimeOn-site,Royal Herbs  -,"Haram, Giza, Egypt "
Chief Accounting,https://wuzzuf.net/jobs/p/4s2s9iFkdJ6R-Chief-Accounting-A2Z-Lingerie-Alexandria-Egypt,Full TimeOn-site,A2Z Lingerie -,"Smouha, Alexandria, Egypt "
Actuarial Analyst,https://wuzzuf.net/jobs/p/1eCmPtZfECl3-Actuarial-Analyst-Allianz-Cairo-Egypt,Full TimeOn-site,Allianz -,"New Cairo, Cairo, Egypt "
People Experience Specialist,https://wuzzuf.net/jobs/p/rmMcwf5masSZ-People-Experience-Specialist-B-TECH-Cairo-Egypt,Full TimeOn-site,B.TECH -,"Nasr City, Cairo, Egypt "
Real Estate sales Specialist,https://wuzzuf.net/jobs/p/m3AaUemroAED-Real-Estate-sales-Specialist-Egypt-Teda-Suez-Egypt,Full TimeOn-site,Egypt Teda -,"Ain Sokhna, Suez, Egypt "
Senior Full Stack Developer .Net + Angular,https://wuzzuf.net/jobs/p/NEdwIQLcmdfm-Senior-Full-Stack-Developer-Net-Angular-ICIS-Cairo-Egypt,Full TimeHybrid,ICIS -,"New Cairo, Cairo, Egypt "
Electrical Design Engineering,https://wuzzuf.net/jobs/p/VVguDvOnCjru-Electrical-Design-Engineering-Mazloum-Real-Estate-Cairo-Egypt,Full TimeOn-site,Mazloum Real Estate -,"10th of Ramadan City, Cairo, Egypt "
Electrical Engineer,https://wuzzuf.net/jobs/p/8RmviWvVFkui-Electrical-Engineer-AL-Toukhy-Giza-Egypt,Full TimeShift BasedOn-site,AL-Toukhy -,"Hadayek Alahram, Giza, Egypt "
Structural Design Engineer,https://wuzzuf.net/jobs/p/a2jvzh9kfiR3-Structural-Design-Engineer-CPAS-Cairo-Egypt,Full TimeOn-site,CPAS -,"Heliopolis, Cairo, Egypt "
Logistics Manager,https://wuzzuf.net/jobs/p/GZpaXhZwhpBy-Logistics-Manager-Olam-SVI-Giza-Egypt,Full TimeOn-site,Olam SVI -,"6th of October, Giza, Egypt "
"HR Generalist "" Talent Acquisition & Performance Management """,https://wuzzuf.net/jobs/p/XYQsHmAahirg-HR-Generalist-Talent-Acquisition-Performance-Management-Al-monairy-Sharqia-Egypt,Full TimeOn-site,Al monairy -,"10th of Ramadan City, Sharqia, Egypt "
MEP Engineer Electrical,https://wuzzuf.net/jobs/p/26fsXuV6DpEI-MEP-Engineer-Electrical-Circle-K-Cairo-Egypt,Full TimeOn-site, Circle K -,"Sheraton, Cairo, Egypt "
Electrical Maintenance Engineer,https://wuzzuf.net/jobs/p/AFhx6kTFVuhn-Electrical-Maintenance-Engineer-Circle-K-Cairo-Egypt,Full TimeOn-site, Circle K -,"Sheraton, Cairo, Egypt "
Quantity Surveyor consultant Engineer,https://wuzzuf.net/jobs/p/5smGsH6U8IHY-Quantity-Surveyor-consultant-Engineer-MAC-EGYPT-REAL-ESTATE-CO-Cairo-Egypt,Full TimeOn-site,MAC EGYPT REAL ESTATE CO. -,"New Cairo, Cairo, Egypt "
Senior Mechanical engineer,https://wuzzuf.net/jobs/p/vVSJjfj7AvOZ-Senior-Mechanical-engineer-Bainona-Engineering-Company-Cairo-Egypt,Full TimeOn-site,Bainona Engineering Company  -,"Nasr City, Cairo, Egypt "
Procurement Manager,https://wuzzuf.net/jobs/p/tnJ1ZG2y86xR-Procurement-Manager-ALWAN-AL-ALBARQ-Cairo-Egypt,Full TimeOn-site,ALWAN AL ALBARQ  -,"Cairo, Egypt "
Purchasing Manager,https://wuzzuf.net/jobs/p/WWTZnsta4lRw-Purchasing-Manager-Al-Raeda-for-Construction-Giza-Egypt,Full TimeOn-site,Al-Raeda for Construction  -,"6th of October, Giza, Egypt "
purchasing / procurement Manager,https://wuzzuf.net/jobs/p/wUZAeUX1c4DP-purchasing-procurement-Manager-Cairo-Egypt,Full TimeOn-site,Confidential -,"Nasr City, Cairo, Egypt "
Sales Operations Specialist,https://wuzzuf.net/jobs/p/cwnqXMCaC2eP-Sales-Operations-Specialist-Aqarmap-com-Cairo-Egypt,Full TimeOn-site,Aqarmap.com -,"Nasr City, Cairo, Egypt "
Business Development Engineer- Lighting Section,https://wuzzuf.net/jobs/p/9nQd94arLFSI-Business-Development-Engineer--Lighting-Section-Pro-Light-Egypt-Giza-Egypt,Full TimeRemote,Pro Light Egypt -,"6th of October, Giza, Egypt "
Export Sales Coordinator,https://wuzzuf.net/jobs/p/bUt7cUVN9WMt-Export-Sales-Coordinator-Giza-Power-Industury-Cairo-Egypt,Full TimeOn-site,Giza Power Industury -,"New Cairo, Cairo, Egypt "
Tendering and Cost Estimation Engineer,https://wuzzuf.net/jobs/p/YNH29KJMbIa3-Tendering-and-Cost-Estimation-Engineer-Al-Raeda-for-Construction-Giza-Egypt,Full TimeOn-site,Al-Raeda for Construction  -,"6th of October, Giza, Egypt "
Accounts Receivable Section Head,https://wuzzuf.net/jobs/p/HFnKo5S4mm3j-Accounts-Receivable-Section-Head-Memaar-Alashraaf-Cairo-Egypt,Full TimeOn-site,Memaar Alashraaf -,"Obour City, Cairo, Egypt "
Purchasing / Procurement Specialist,https://wuzzuf.net/jobs/p/FQxj85xt0e9r-Purchasing-Procurement-Specialist-Smart-Light-Cairo-Egypt,Full TimeOn-site,Smart Light -,"10th of Ramadan City, Cairo, Egypt "
Digital Account Manager,https://wuzzuf.net/jobs/p/gqHURGD5DTwa-Digital-Account-Manager-Capital-Guard-Cairo-Egypt,Full TimeOn-site,Capital Guard -,"Sheraton, Cairo, Egypt "
Quality Assurance Engineer,https://wuzzuf.net/jobs/p/fxrjZJe7NpjQ-Quality-Assurance-Engineer-Power-Solutions-Giza-Egypt,Full TimeOn-site,Power Solutions -,"6th of October, Giza, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/nMt6YQu2fodG-General-Accountant-Smart-Line-Cairo-Egypt,Full TimeOn-site,Smart Line -,"Nasr City, Cairo, Egypt "
Survey Engineer,https://wuzzuf.net/jobs/p/tZeLkqWJI31P-Survey-Engineer-AM-INTERNATIONAL-FOR-ENGINEERING-WORKS-Cairo-Egypt,Full TimeOn-site,A&M INTERNATIONAL FOR ENGINEERING WORKS  -,"New Capital, Cairo, Egypt "
Occupational safety and health,https://wuzzuf.net/jobs/p/kjmT7IGjuYw2-Occupational-safety-and-health-Mazloum-Real-Estate-Cairo-Egypt,Full TimeOn-site,Mazloum Real Estate -,"Nasr City, Cairo, Egypt "
Chief Marketing Officer,https://wuzzuf.net/jobs/p/r9948m1Rv3Ll-Chief-Marketing-Officer-Al-Omaraa-Group-for-Ceramic-and-Porcelain-Production-Cairo-Egypt,Full TimeOn-site,Al Omaraa Group for Ceramic and Porcelain Production -,"Sheraton, Cairo, Egypt "
Finished Product Analyst,https://wuzzuf.net/jobs/p/XPXKMDo0TjXj-Finished-Product-Analyst-Nerhadou-International-Giza-Egypt,Full TimeOn-site,Nerhadou International -,"6th of October, Giza, Egypt "
Real estate CCO,https://wuzzuf.net/jobs/p/AZUIbpUnR8Li-Real-estate-CCO-Cairo-Egypt,Full TimeOn-site,Confidential -,"New Cairo, Cairo, Egypt "
Sales Account Manager,https://wuzzuf.net/jobs/p/W4abtKLg25hE-Sales-Account-Manager-Value-Tech-Giza-Egypt,Full TimeOn-site,Value Tech  -,"Sheikh Zayed, Giza, Egypt "
Purchasing Specialist,https://wuzzuf.net/jobs/p/m56SFe4bORe7-Purchasing-Specialist-MINISO-LIFE-Cairo-Egypt,Full TimeOn-site,MINISO LIFE -,"Nasr City, Cairo, Egypt "
Compensation and Benefits Supervisor,https://wuzzuf.net/jobs/p/Zlk0205BVExF-Compensation-and-Benefits-Supervisor-Dar-Al-Fouad-Hospital-Giza-Egypt,Full TimeOn-site,Dar Al-Fouad Hospital -,"6th of October, Giza, Egypt "
Senior Pricing,https://wuzzuf.net/jobs/p/YpqvreNwFHyr-Senior-Pricing-dynamics-Cairo-Egypt,Full TimeOn-site,dynamics -,"New Cairo, Cairo, Egypt "
Senior Draftsman,https://wuzzuf.net/jobs/p/tTD8rI9ZaYWN-Senior-Draftsman-NMDC-Cairo-Egypt,Full TimeOn-site,NMDC -,"Cairo, Egypt "
Social Consultant,https://wuzzuf.net/jobs/p/eQzjIdpsYYwT-Social-Consultant-GEMS-Education-Cairo-Egypt,Full TimeOn-site,GEMS Education -,"Rehab City, Cairo, Egypt "
Marketing Executive,https://wuzzuf.net/jobs/p/FaBHQ8h89Yft-Marketing-Executive-Darna-Developments-Cairo-Egypt,Full TimeOn-site,Darna Developments  -,"Nasr City, Cairo, Egypt "
Production mechanical engineer,https://wuzzuf.net/jobs/p/FQuImNcPCbmf-Production-mechanical-engineer-Alpha-Matar-Co-For-Elevators-Escalators-Giza-Egypt,Full TimeOn-site,Alpha Matar Co. For Elevators & Escalators  -,"6th of October, Giza, Egypt "
Media Buying Intern,https://wuzzuf.net/internship/KEanOKW36GH1-Media-Buying-Intern-Lucid-Training-Cairo-Egypt,InternshipHybrid,Lucid Training -,"Heliopolis, Cairo, Egypt "
General accountant,https://wuzzuf.net/jobs/p/GP97c2ZSEmTl-General-accountant-Muqbis-Cairo-Egypt,Full TimeOn-site,Muqbis  -,"Maadi, Cairo, Egypt "
Surveying Manager,https://wuzzuf.net/jobs/p/NSLAa6C4K06q-Surveying-Manager-GMC-Cairo-Egypt,Full TimeOn-site,GMC -,"New Cairo, Cairo, Egypt "
Electrical Site Engineer,https://wuzzuf.net/jobs/p/N9oVKOXgysiI-Electrical-Site-Engineer-MAC-EGYPT-REAL-ESTATE-CO-Cairo-Egypt,Full TimeOn-site,MAC EGYPT REAL ESTATE CO. -,"10th of Ramadan City, Cairo, Egypt "
Production Manager (Garments),https://wuzzuf.net/jobs/p/aXmbrSOR9D40-Production-Manager-Garments-Hunt-Wilson-for-Garments-Export-Cairo-Egypt,Full TimeOn-site,Hunt Wilson for Garments Export -,"Cairo, Egypt "
IT Manager,https://wuzzuf.net/jobs/p/HGpOSoKL2aA3-IT-Manager-Asass-Cairo-Egypt,Full TimeOn-site,Asass -,"Cairo, Egypt "
Electrical Maintenance Engineer,https://wuzzuf.net/jobs/p/t7TSPDhye9g9-Electrical-Maintenance-Engineer-Marmonil-Marble-Granite-Cairo-Egypt,Full TimeOn-site,Marmonil Marble & Granite -,"New Cairo, Cairo, Egypt "
Purchasing Manager,https://wuzzuf.net/jobs/p/7ME3BRaiSHxv-Purchasing-Manager-TELETEC-GLOBAL-CONTRACTORS-Riyadh-Saudi-Arabia,Full TimeOn-site,TELETEC GLOBAL CONTRACTORS -,"Riyadh, Saudi Arabia "
IT Assistant,https://wuzzuf.net/jobs/p/x0A4UdXIyLb5-IT-Assistant-Fajr-Center-Cairo-Egypt,Full TimeOn-site,Fajr Center -,"Nasr City, Cairo, Egypt "
Senior Purchasing Specialist,https://wuzzuf.net/jobs/p/TwwM5qxshYji-Senior-Purchasing-Specialist-Bakeland-Egypt-Cairo-Egypt,Full TimeOn-site,Bakeland Egypt  -,"10th of Ramadan City, Cairo, Egypt "
Construction Engineering Intern,https://wuzzuf.net/jobs/p/kXejoRvGNufz-Construction-Engineering-Intern-Cairo-Egypt,Full TimeRemote,Confidential -,"Cairo, Egypt "
Technical Office Electrical Engineer,https://wuzzuf.net/jobs/p/HqjypGGxwls0-Technical-Office-Electrical-Engineer-Smart-for-engineering-and-contracting-Cairo-Egypt,Full TimeOn-site,Smart for engineering and contracting -,"Cairo, Egypt "
