Title,Link,Job Type,Campany,Location
Solution Consultant Middle East,https://wuzzuf.net/jobs/p/g/Ogel57FHMpMv-Solution-Consultant-Middle-East-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
Senior Sales Manager - Telecom,https://wuzzuf.net/jobs/p/g/rDiyJIyn6ELe-Senior-Sales-Manager---Telecom-GE-Renewable-Energy-Cairo-Egypt,Full Time,GE Renewable Energy -,"Cairo, Egypt "
Senior webMethods Consultant (Super iPaaS),https://wuzzuf.net/jobs/p/g/0PVckr4fiPUS-Senior-webMethods-Consultant-Super-iPaaS-Software-AG-Dubai-United-Arab-Emirates,Full Time,Software AG -,"Dubai, United Arab Emirates "
Associate Product Manager,https://wuzzuf.net/jobs/p/g/lLLWqo5hVYIl-Associate-Product-Manager-Axis-Cairo-Egypt,Full Time,Axis -,"Cairo, Egypt "
Senior Sales Manager - Telecom,https://wuzzuf.net/jobs/p/g/2QPDhKirCQg9-Senior-Sales-Manager---Telecom-GE-Vernova-Cairo-Egypt,Full Time,GE Vernova -,"Cairo, Egypt "
Network Systems Engineer (Pre-Sales) - Cloud Networking,https://wuzzuf.net/jobs/p/g/oHYPst59yRLY-Network-Systems-Engineer-Pre-Sales---Cloud-Networking-Arista-Networks-Dubai-United-Arab-Emirates,Full Time,Arista Networks -,"Dubai, United Arab Emirates "
Senior Associate - Configuration,https://wuzzuf.net/jobs/p/g/c5UdojmgHn9j-Senior-Associate---Configuration-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
Commercial Consultancy Manager,https://wuzzuf.net/jobs/p/g/ViL1bcaFf7Wg-Commercial-Consultancy-Manager-Mace-Riyadh-Saudi-Arabia,Full Time,Mace -,"Riyadh, Saudi Arabia "
Principal/Senior Principal Support Engineer  – Hyperion Functional Consultant (Egypt),https://wuzzuf.net/jobs/p/g/8b5p153vbLmh-PrincipalSenior-Principal-Support-Engineer-–-Hyperion-Functional-Consultant-Egypt-Oracle-Cairo-Egypt,Full Time,Oracle -,"Cairo, Egypt "
"ENGINEER, QA/QC ELECTRICAL",https://wuzzuf.net/jobs/p/g/YS1hieBiIIlJ-ENGINEER-QAQC-ELECTRICAL-Alfanar-Projects-Riyadh-Saudi-Arabia,Full Time,Alfanar Projects -,"Riyadh, Saudi Arabia "
ServiceNow Architect_VOIS,https://wuzzuf.net/jobs/p/g/5unTyHbo7MhG-ServiceNow-ArchitectVOIS-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Senior Sales Manager,https://wuzzuf.net/jobs/p/g/QD0ARKaGuGs1-Senior-Sales-Manager-SimCorp-Riyadh-Saudi-Arabia,Full Time,SimCorp -,"Riyadh, Saudi Arabia "
IT Supervisor,https://wuzzuf.net/jobs/p/g/sDlT6VxSg7wG-IT-Supervisor-Accor--North-Central-America-Riyadh-Saudi-Arabia,Full Time,Accor- North & Central America -,"Riyadh, Saudi Arabia "
Business Development Manager,https://wuzzuf.net/jobs/p/g/MWQ45iHi2cUf-Business-Development-Manager-Frost-Sullivan-Riyadh-Saudi-Arabia,Full Time,Frost & Sullivan -,"Riyadh, Saudi Arabia "
Sales Graduate Hydronics,https://wuzzuf.net/jobs/p/g/z7Hglez85MYS-Sales-Graduate-Hydronics-Danfoss-Riyadh-Saudi-Arabia,Full Time,Danfoss -,"Riyadh, Saudi Arabia "
Sr. Cloud Backend Developer,https://wuzzuf.net/jobs/p/g/EKWhmGtdVF5b-Sr-Cloud-Backend-Developer-Ericsson-Cairo-Egypt,Full Time,Ericsson -,"Cairo, Egypt "
IT Audit Advisor - JV,https://wuzzuf.net/jobs/p/g/cXlRU01GuTko-IT-Audit-Advisor---JV-Apache-Corporation-Cairo-Egypt,Full Time,Apache Corporation -,"Cairo, Egypt "
Senior Technical Architect - Chinese Speaker,https://wuzzuf.net/jobs/p/g/GKHwyd0DHNt9-Senior-Technical-Architect---Chinese-Speaker-Michael-Page-Dubai-United-Arab-Emirates,Full Time,Michael Page -,"Dubai, United Arab Emirates "
Team Lead - New Business,https://wuzzuf.net/jobs/p/g/ECtezOxiowdo-Team-Lead---New-Business-Property-Finder-Egypt-Cairo-Egypt,Full Time,Property Finder Egypt -,"Cairo, Egypt "
Product Specialist - Sephora Collection (Makeup),https://wuzzuf.net/jobs/p/g/4YNNWih2T22B-Product-Specialist---Sephora-Collection-Makeup-SEPHORA-Dubai-United-Arab-Emirates,Full Time,SEPHORA -,"Dubai, United Arab Emirates "
Software Technical Support (Dubai based),https://wuzzuf.net/jobs/p/g/39RTe5V3aDDF-Software-Technical-Support-Dubai-based-Daxium-Dubai-United-Arab-Emirates,Full Time,Daxium -,"Dubai, United Arab Emirates "
"Engineer, Operation Planning",https://wuzzuf.net/jobs/p/g/WITlh8wHTuZ1-Engineer-Operation-Planning-SABIC-Riyadh-Saudi-Arabia,Full Time,SABIC -,"Riyadh, Saudi Arabia "
Principal IS Operation Excellence Engineer,https://wuzzuf.net/jobs/p/g/9h5YU2TEl0sg-Principal-IS-Operation-Excellence-Engineer-Valeo-Cairo-Egypt,Full Time,Valeo -,"Cairo, Egypt "
Senior Reporting Specialist,https://wuzzuf.net/jobs/p/g/NHWGVcw8ApJY-Senior-Reporting-Specialist-WTW-Cairo-Egypt,Full Time,WTW -,"Cairo, Egypt "
Software Development Project Lead,https://wuzzuf.net/jobs/p/g/oKcMYPTFKkI1-Software-Development-Project-Lead-Project-Growth-Cairo-Egypt,Freelance / Project,Project Growth -,"Cairo, Egypt "
DevOps Project Manager,https://wuzzuf.net/jobs/p/g/GBGK93h9weiF-DevOps-Project-Manager-Project-Growth-Cairo-Egypt,Freelance / Project,Project Growth -,"Cairo, Egypt "
Project Manager,https://wuzzuf.net/jobs/p/g/HNCy8oQD18u8-Project-Manager-Project-Growth-Cairo-Egypt,Freelance / Project,Project Growth -,"Cairo, Egypt "
Shipping Development Specialist,https://wuzzuf.net/jobs/p/g/BG2eXBlU9M20-Shipping-Development-Specialist-Saudi-Aramco-Riyadh-Saudi-Arabia,Full Time,Saudi Aramco -,"Riyadh, Saudi Arabia "
DATABASE ADMINISTRATOR,https://wuzzuf.net/jobs/p/g/pMEv0jCD5ECF-DATABASE-ADMINISTRATOR-Duncan-Ross-Consulting-Doha-Qatar,Full Time,Duncan & Ross Consulting -,"Doha, Qatar "
"Senior I / Senior II, Embedded Systems, (RTOS)",https://wuzzuf.net/jobs/p/g/62vHtbPFpumC-Senior-I-Senior-II-Embedded-Systems-RTOS-Arrow-Electronics-Cairo-Egypt,Full Time,Arrow Electronics -,"Cairo, Egypt "
Senior Product Designer,https://wuzzuf.net/jobs/p/g/JHVCUrSbeSDM-Senior-Product-Designer-Malaa-Technologies-Riyadh-Saudi-Arabia,Full Time,Malaa Technologies -,"Riyadh, Saudi Arabia "
Remote Lead Fullstack Engineer,https://wuzzuf.net/jobs/p/g/8VmTBdVFxvg9-Remote-Lead-Fullstack-Engineer-Turing-Cairo-Egypt,Full Time,Turing -,"Cairo, Egypt "
Project Manager,https://wuzzuf.net/jobs/p/g/86bofvbqGa3b-Project-Manager-AtkinsRéalis-Riyadh-Saudi-Arabia,Full Time,AtkinsRéalis -,"Riyadh, Saudi Arabia "
Business Analyst,https://wuzzuf.net/jobs/p/g/fTeJrGREaCgf-Business-Analyst-Maids-cc-Cairo-Egypt,Full Time,Maids.cc -,"Cairo, Egypt "
Senior Laravel Back-End Developer,https://wuzzuf.net/jobs/p/g/WHCnhltSjrzF-Senior-Laravel-Back-End-Developer-Alex-solution-Cairo-Egypt,Full Time,Alex solution -,"Cairo, Egypt "
Senior Django  Back-End Developer,https://wuzzuf.net/jobs/p/g/CBPRTAsyLP0V-Senior-Django-Back-End-Developer-Alex-solution-Cairo-Egypt,Full Time,Alex solution -,"Cairo, Egypt "
Principal / Specialist Java Developer,https://wuzzuf.net/jobs/p/g/uJWSOB1Lk3t6-Principal-Specialist-Java-Developer-CIT-VERICASH-Cairo-Egypt,Full Time,CIT VERICASH -,"Cairo, Egypt "
Quant Developer – Front End,https://wuzzuf.net/jobs/p/g/dqornk6QFn38-Quant-Developer-–-Front-End-Mark-Williams-Recruitment-Dubai-United-Arab-Emirates,Full Time,Mark Williams Recruitment -,"Dubai, United Arab Emirates "
Senior Analytics Engineer,https://wuzzuf.net/jobs/p/g/qh2UmwHUdBtP-Senior-Analytics-Engineer-M-KOPA-Cairo-Egypt,Full Time,M-KOPA -,"Cairo, Egypt "
Senior Technical Architect - Chinese Speaker,https://wuzzuf.net/jobs/p/g/NG8ymwtsKOiS-Senior-Technical-Architect---Chinese-Speaker-Michael-Page-Abu-Dhabi-United-Arab-Emirates,Full Time,Michael Page -,"Abu Dhabi, United Arab Emirates "
Presentation and Support Specialist,https://wuzzuf.net/jobs/p/g/g1LZL3QqnhKV-Presentation-and-Support-Specialist-Lifera-Riyadh-Saudi-Arabia,Full Time,Lifera -,"Riyadh, Saudi Arabia "
Analytics Engineer Team Leader,https://wuzzuf.net/jobs/p/g/j6qEIfx9yIGz-Analytics-Engineer-Team-Leader-M-KOPA-Cairo-Egypt,Full Time,M-KOPA -,"Cairo, Egypt "
Information Technology Manager,https://wuzzuf.net/jobs/p/g/lv1VoHm2QEE3-Information-Technology-Manager-JobIn-Makkah-Saudi-Arabia,Full Time,JobIn -,"Makkah, Saudi Arabia "
SDET (Software Development Engineer in Test),https://wuzzuf.net/jobs/p/g/lzMnAbCO6UI6-SDET-Software-Development-Engineer-in-Test-Lean-Technologies-Dubai-United-Arab-Emirates,Full Time,Lean Technologies -,"Dubai, United Arab Emirates "
Card Product Manager,https://wuzzuf.net/jobs/p/g/jgdxTuXM5us5-Card-Product-Manager-Bybit-Dubai-United-Arab-Emirates,Full Time,Bybit -,"Dubai, United Arab Emirates "
Project Coordinator,https://wuzzuf.net/jobs/p/g/Nc3AefS3yZny-Project-Coordinator-Atlas-Knowledge-Voli-Doha-Qatar,Part Time,Atlas Knowledge Voli -,"Doha, Qatar "
"Engineer, OT Systems",https://wuzzuf.net/jobs/p/g/UpVUknD0l2fn-Engineer-OT-Systems-SABIC-Riyadh-Saudi-Arabia,Full Time,SABIC -,"Riyadh, Saudi Arabia "
Business Development Manager (Middle East) - Riyadh,https://wuzzuf.net/jobs/p/g/4iPAt7eT8gEZ-Business-Development-Manager-Middle-East---Riyadh-Bureau-Riyadh-Saudi-Arabia,Full Time,Bureau -,"Riyadh, Saudi Arabia "
Associate Manager (M&A/Private Equity),https://wuzzuf.net/jobs/p/g/jBFzhI497Plo-Associate-Manager-MAPrivate-Equity-Michael-Page-Dubai-United-Arab-Emirates,Full Time,Michael Page -,"Dubai, United Arab Emirates "
Senior Financial Consultant,https://wuzzuf.net/jobs/p/g/9lkgZJH9TmwI-Senior-Financial-Consultant-ACCA-Careers-Dubai-United-Arab-Emirates,Full Time,ACCA Careers -,"Dubai, United Arab Emirates "
Field Service Engineer (compressors),https://wuzzuf.net/jobs/p/g/zasVMRR7vXuI-Field-Service-Engineer-compressors-Sulzer-Doha-Qatar,Full Time,Sulzer -,"Doha, Qatar "
Product Analyst - Repayments,https://wuzzuf.net/jobs/p/g/z6u0shBWRzq8-Product-Analyst---Repayments-M-KOPA-Cairo-Egypt,Full Time,M-KOPA -,"Cairo, Egypt "
Senior Growth Specialist,https://wuzzuf.net/jobs/p/g/ldGlGAreAHKC-Senior-Growth-Specialist-Badia-بادية-Riyadh-Saudi-Arabia,Full Time,Badia بادية -,"Riyadh, Saudi Arabia "
Affiliate Product Manager,https://wuzzuf.net/jobs/p/g/YrASQJqaJ4Rd-Affiliate-Product-Manager-Bybit-Dubai-United-Arab-Emirates,Full Time,Bybit -,"Dubai, United Arab Emirates "
Product Manager Aruba,https://wuzzuf.net/jobs/p/g/cI1Pkkzi00kf-Product-Manager-Aruba-Michael-Page-Riyadh-Saudi-Arabia,Full Time,Michael Page -,"Riyadh, Saudi Arabia "
"Field Service Technician II, Level 2",https://wuzzuf.net/jobs/p/g/EkpM6Rl4g3Yb-Field-Service-Technician-II-Level-2-Expro-Dubai-United-Arab-Emirates,Full Time,Expro -,"Dubai, United Arab Emirates "
"Field Service Technician I, Level 2",https://wuzzuf.net/jobs/p/g/KrE2SwZB7X5L-Field-Service-Technician-I-Level-2-Expro-Dubai-United-Arab-Emirates,Full Time,Expro -,"Dubai, United Arab Emirates "
Product Manager,https://wuzzuf.net/jobs/p/g/A9i8xc1PzsAH-Product-Manager-Lean-Technologies-Riyadh-Saudi-Arabia,Full Time,Lean Technologies -,"Riyadh, Saudi Arabia "
"Innovation Hub I Quality and performance Testing, Senior Consultant, Cairo, Egypt",https://wuzzuf.net/jobs/p/g/LJcHNAP5sotX-Innovation-Hub-I-Quality-and-performance-Testing-Senior-Consultant-Cairo-Egypt-Deloitte-Cairo-Egypt,Full Time,Deloitte -,"Cairo, Egypt "
"Innovation Hub I Quality & Performance testing, Manager, Cairo, Egypt",https://wuzzuf.net/jobs/p/g/hV6wXqQdvOzr-Innovation-Hub-I-Quality-Performance-testing-Manager-Cairo-Egypt-Deloitte-Cairo-Egypt,Full Time,Deloitte -,"Cairo, Egypt "
"Field Service Technician I, Level 1",https://wuzzuf.net/jobs/p/g/qw8VNPda3v5i-Field-Service-Technician-I-Level-1-Expro-Dubai-United-Arab-Emirates,Full Time,Expro -,"Dubai, United Arab Emirates "
ICT Engineer-Saudi Arabia,https://wuzzuf.net/jobs/p/g/jko20ssMvap2-ICT-Engineer-Saudi-Arabia-Minnovation-International-Riyadh-Saudi-Arabia,Full Time,Minnovation International -,"Riyadh, Saudi Arabia "
Python Developer,https://wuzzuf.net/jobs/p/g/DBrqVE7SbhHc-Python-Developer-Cerebital-Kuwait-City-Kuwait,Full Time,Cerebital -,"Kuwait City, Kuwait "
Senior Consultant - Energy,https://wuzzuf.net/jobs/p/g/n5vupI6yCJB5-Senior-Consultant---Energy-Hill-Knowlton-Dubai-United-Arab-Emirates,Full Time,Hill & Knowlton -,"Dubai, United Arab Emirates "
Freelance Content Maker,https://wuzzuf.net/jobs/p/g/mvtEFzaGj81x-Freelance-Content-Maker-FP7-McCann-Dubai-United-Arab-Emirates,Freelance / Project,FP7 McCann -,"Dubai, United Arab Emirates "
Technical Engineer,https://wuzzuf.net/jobs/p/g/JLLI5xIP7Tmk-Technical-Engineer-DHL-International-GmbH-Riyadh-Saudi-Arabia,Full Time,DHL International GmbH -,"Riyadh, Saudi Arabia "
Product Specialist,https://wuzzuf.net/jobs/p/g/EiG9Wsajxx6q-Product-Specialist-SmithNephew-Riyadh-Saudi-Arabia,Full Time,Smith+Nephew -,"Riyadh, Saudi Arabia "
F&B Operation Trainer,https://wuzzuf.net/jobs/p/g/CQZFaeNwPXX1-FB-Operation-Trainer-OneOnly-Resorts-Dubai-United-Arab-Emirates,Full Time,One&Only Resorts -,"Dubai, United Arab Emirates "
HSE Officer,https://wuzzuf.net/jobs/p/g/xLBe7UhJOIyY-HSE-Officer-Archirodon-group-Riyadh-Saudi-Arabia,Full Time,Archirodon group -,"Riyadh, Saudi Arabia "
PMO Manager,https://wuzzuf.net/jobs/p/g/WR881clyM1oQ-PMO-Manager-EonD-Dubai-United-Arab-Emirates,Freelance / Project,EonD -,"Dubai, United Arab Emirates "
Receptionist/Secretary - Development,https://wuzzuf.net/jobs/p/g/19fkSfYDIwYj-ReceptionistSecretary---Development-FIVE-Hotels-and-Resorts-Dubai-United-Arab-Emirates,Full Time,FIVE Hotels and Resorts -,"Dubai, United Arab Emirates "
IT Program / Project Manager - Sales & Marketing Systems,https://wuzzuf.net/jobs/p/g/m7OrATryhXq4-IT-Program-Project-Manager---Sales-Marketing-Systems-Michael-Page-Dubai-United-Arab-Emirates,Full Time,Michael Page -,"Dubai, United Arab Emirates "
Sustainability Engineer I/II,https://wuzzuf.net/jobs/p/g/VhHDSlugu9HZ-Sustainability-Engineer-III-American-Bureau-of-Shipping-ABS-Riyadh-Saudi-Arabia,Full Time,American Bureau of Shipping (ABS) -,"Riyadh, Saudi Arabia "
Specialist- Quality Assurance (Emirati),https://wuzzuf.net/jobs/p/g/q4YYHR1vEWcf-Specialist--Quality-Assurance-Emirati-First-Abu-Dhabi-Bank-FAB-Dubai-United-Arab-Emirates,Full Time,First Abu Dhabi Bank (FAB) -,"Dubai, United Arab Emirates "
"Account Manager, Experiential",https://wuzzuf.net/jobs/p/g/zsMlntxKeOSf-Account-Manager-Experiential-160over90-Dubai-United-Arab-Emirates,Full Time,160over90 -,"Dubai, United Arab Emirates "
Retail Specialist,https://wuzzuf.net/jobs/p/g/2BA2kgnKgBb2-Retail-Specialist-NaturaCo-Cairo-Egypt,Full Time,Natura&Co -,"Cairo, Egypt "
Administrative Specialist,https://wuzzuf.net/jobs/p/g/QYo4GQIFrGiT-Administrative-Specialist-Enhance-Ventures-Dubai-United-Arab-Emirates,Full Time,Enhance Ventures -,"Dubai, United Arab Emirates "
Associate Accounts Manager - Qassim,https://wuzzuf.net/jobs/p/g/rZWzQ3zyoVcC-Associate-Accounts-Manager---Qassim-Radiometer-Medical-ApS-Riyadh-Saudi-Arabia,Full Time,Radiometer Medical ApS -,"Riyadh, Saudi Arabia "
Software Engineering Analyst,https://wuzzuf.net/jobs/p/g/lcnrWPIWIeO1-Software-Engineering-Analyst-Accenture-Dubai-United-Arab-Emirates,Full Time,Accenture -,"Dubai, United Arab Emirates "
ASC - Digital Strategist,https://wuzzuf.net/jobs/p/g/zve3lsSblb1h-ASC---Digital-Strategist-WhiteCrow-Research-Riyadh-Saudi-Arabia,Full Time,WhiteCrow Research -,"Riyadh, Saudi Arabia "
Staff Software Engineer,https://wuzzuf.net/jobs/p/g/t7JmZrWANQ5K-Staff-Software-Engineer-Malaa-Technologies-Riyadh-Saudi-Arabia,Full Time,Malaa Technologies -,"Riyadh, Saudi Arabia "
Network Engineer – Journeyman,https://wuzzuf.net/jobs/p/g/O6IulouqvY5Y-Network-Engineer-–-Journeyman-CP-Marine-LLC-Kuwait-City-Kuwait,Full Time,CP Marine LLC -,"Kuwait City, Kuwait "
R&D Specialist,https://wuzzuf.net/jobs/p/g/wgFD97aISCsr-RD-Specialist-Puratos-Riyadh-Saudi-Arabia,Full Time,Puratos -,"Riyadh, Saudi Arabia "
Information Security Consultant,https://wuzzuf.net/jobs/p/g/l9dZlRSZvJWC-Information-Security-Consultant-Turner-Townsend-Dubai-United-Arab-Emirates,Full Time,Turner & Townsend -,"Dubai, United Arab Emirates "
Website Architect,https://wuzzuf.net/jobs/p/g/gqBWaedaxVFY-Website-Architect-Accenture-Middle-East-Doha-Qatar,Full Time,Accenture Middle East -,"Doha, Qatar "
Senior DevOps Engineer_VOIS,https://wuzzuf.net/jobs/p/g/vfgSlC390G4j-Senior-DevOps-EngineerVOIS-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Product Manager Aruba,https://wuzzuf.net/jobs/p/g/O6pjgU83qLyC-Product-Manager-Aruba-Michael-Page-Riyadh-Saudi-Arabia,Full Time,Michael Page -,"Riyadh, Saudi Arabia "
HSE Engineer,https://wuzzuf.net/jobs/p/g/xWj7z4tPd9Y9-HSE-Engineer-DHL-International-GmbH-Riyadh-Saudi-Arabia,Full Time,DHL International GmbH -,"Riyadh, Saudi Arabia "
Associate Product Manager - Immunoassay POCT (Riyadh),https://wuzzuf.net/jobs/p/g/yMjYXDBwCFNX-Associate-Product-Manager---Immunoassay-POCT-Riyadh-Radiometer-Medical-ApS-Riyadh-Saudi-Arabia,Full Time,Radiometer Medical ApS -,"Riyadh, Saudi Arabia "
Service & ITS Manager - Central & Eastern (Riyadh),https://wuzzuf.net/jobs/p/g/ieIUknz4w0tq-Service-ITS-Manager---Central-Eastern-Riyadh-Radiometer-Medical-ApS-Riyadh-Saudi-Arabia,Full Time,Radiometer Medical ApS -,"Riyadh, Saudi Arabia "
Senior Store Manager,https://wuzzuf.net/jobs/p/g/L5FQUZzOteYR-Senior-Store-Manager-adidas-Dubai-United-Arab-Emirates,Full Time,adidas -,"Dubai, United Arab Emirates "
Technical Owner,https://wuzzuf.net/jobs/p/g/T3EUqgUTgAle-Technical-Owner-Accenture-Middle-East-Doha-Qatar,Full Time,Accenture Middle East -,"Doha, Qatar "
Operations Coordinator 2,https://wuzzuf.net/jobs/p/g/wpMviPBduYg2-Operations-Coordinator-2-Expro-Dubai-United-Arab-Emirates,Full Time,Expro -,"Dubai, United Arab Emirates "
Mobile Architect,https://wuzzuf.net/jobs/p/g/wkpkHqOEbVdS-Mobile-Architect-Accenture-Middle-East-Doha-Qatar,Full Time,Accenture Middle East -,"Doha, Qatar "
IT Manager,https://wuzzuf.net/jobs/p/g/FaYQcPpifjUh-IT-Manager-The-Arts-Club-Dubai-Dubai-United-Arab-Emirates,Full Time,The Arts Club Dubai -,"Dubai, United Arab Emirates "
Technical Solutions Specialist,https://wuzzuf.net/jobs/p/g/V410UckfhkBa-Technical-Solutions-Specialist-Disguise-Group-Dubai-United-Arab-Emirates,Full Time,Disguise Group -,"Dubai, United Arab Emirates "
Business Analyst,https://wuzzuf.net/jobs/p/g/W2h58kdlTrj4-Business-Analyst-Envision-Employment-Solutions-Cairo-Egypt,Full Time,Envision Employment Solutions -,"Cairo, Egypt "
"Instructional Designer , FC, Learning & Development",https://wuzzuf.net/jobs/p/g/IktBGjImNYDP-Instructional-Designer-FC-Learning-Development-Souq-com-for-E-Commerce-LLC---G32-Cairo-Egypt,Full Time,Souq.com for E-Commerce LLC - G32 -,"Cairo, Egypt "
Technical Account Manager,https://wuzzuf.net/jobs/p/g/h5d0BN0m4OZj-Technical-Account-Manager-Veeam-Software-Riyadh-Saudi-Arabia,Full Time,Veeam Software -,"Riyadh, Saudi Arabia "
Senior Technical Lead,https://wuzzuf.net/jobs/p/g/1z6FVU5mlHcH-Senior-Technical-Lead-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Scrum Master,https://wuzzuf.net/jobs/p/g/xeBQYt5XaBk8-Scrum-Master-Valeo-Cairo-Egypt,Full Time,Valeo -,"Cairo, Egypt "
"Manager, Performance Analytics",https://wuzzuf.net/jobs/p/g/Rvx1GtW81ijH-Manager-Performance-Analytics-Kerzner-International-Dubai-United-Arab-Emirates,Full Time,Kerzner International -,"Dubai, United Arab Emirates "
Senior Technical Software Engineer - TPF/ALCS (NDC + API),https://wuzzuf.net/jobs/p/g/8cQ2RICUAuMd-Senior-Technical-Software-Engineer---TPFALCS-NDC-API-Emirates-Dubai-United-Arab-Emirates,Full Time,Emirates -,"Dubai, United Arab Emirates "
IT Manager – Hotel,https://wuzzuf.net/jobs/p/g/XpEk9rgSzpXn-IT-Manager-–-Hotel-Ennismore-Doha-Qatar,Full Time,Ennismore -,"Doha, Qatar "
Cyber Security,https://wuzzuf.net/jobs/p/g/7XzkwqCFUO9a-Cyber-Security-GovCIO-Kuwait-City-Kuwait,Full Time,GovCIO -,"Kuwait City, Kuwait "
"Assurance - Core Assurance - Manager - Dubai, UAE",https://wuzzuf.net/jobs/p/g/ZzSM5yfaKEnc-Assurance---Core-Assurance---Manager---Dubai-UAE-ACCA-Careers-Dubai-United-Arab-Emirates,Full Time,ACCA Careers -,"Dubai, United Arab Emirates "
Lead Consultant - Hands and Feet Support - Abu Dhabi,https://wuzzuf.net/jobs/p/g/TafIbdIRGCsH-Lead-Consultant---Hands-and-Feet-Support---Abu-Dhabi-Infosys-Dubai-United-Arab-Emirates,Full Time,Infosys -,"Dubai, United Arab Emirates "
IT Infrastructure Specialist (Middle East),https://wuzzuf.net/jobs/p/g/Bw8jnovuBnhX-IT-Infrastructure-Specialist-Middle-East-Turner-Townsend-Dubai-United-Arab-Emirates,Full Time,Turner & Townsend -,"Dubai, United Arab Emirates "
Lead/Principal Urban Designer,https://wuzzuf.net/jobs/p/g/Kjr0jucs9sRF-LeadPrincipal-Urban-Designer-AtkinsRéalis-Riyadh-Saudi-Arabia,Full Time,AtkinsRéalis -,"Riyadh, Saudi Arabia "
Senior Consultant - Network Administrator - Abu Dhabi,https://wuzzuf.net/jobs/p/g/xIAyrzLkp5KG-Senior-Consultant---Network-Administrator---Abu-Dhabi-Infosys-Dubai-United-Arab-Emirates,Full Time,Infosys -,"Dubai, United Arab Emirates "
Senior Service Sales Engineer,https://wuzzuf.net/jobs/p/g/2qUO7Ahey30W-Senior-Service-Sales-Engineer-Xylem-Cairo-Egypt,Full Time,Xylem -,"Cairo, Egypt "
Business Relationship Support Specialist,https://wuzzuf.net/jobs/p/g/AaEjonrddxOm-Business-Relationship-Support-Specialist-Wells-Fargo-Dubai-United-Arab-Emirates,Full Time,Wells Fargo -,"Dubai, United Arab Emirates "
Technical Administrator,https://wuzzuf.net/jobs/p/g/SVjKWaRQTLHj-Technical-Administrator-Snow-Panda-Recruiting-Dubai-United-Arab-Emirates,Full Time,Snow Panda Recruiting -,"Dubai, United Arab Emirates "
Chief Engineer,https://wuzzuf.net/jobs/p/g/wvrRc7G1q7sG-Chief-Engineer-Ennismore-Kuwait-City-Kuwait,Full Time,Ennismore -,"Kuwait City, Kuwait "
Senior Network Administrator,https://wuzzuf.net/jobs/p/eTJCIR9Vec6c-Senior-Network-Administrator-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Pre-Sales Engineer - Fresh Graduate,https://wuzzuf.net/jobs/p/fq1hGaadYBSR-Pre-Sales-Engineer---Fresh-Graduate-Capital-Guard-Cairo-Egypt,Full TimeOn-site,Capital Guard -,"Sheraton, Cairo, Egypt "
Network Administrator Team Leader,https://wuzzuf.net/jobs/p/4X3OlTYMpLlN-Network-Administrator-Team-Leader-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
EHS Specialist,https://wuzzuf.net/jobs/p/PNqxUFvnlq9M-EHS-Specialist-Zeina-Group-Sharqia-Egypt,Full TimeOn-site,Zeina Group -,"10th of Ramadan City, Sharqia, Egypt "
IT Manager - SAP Implementation,https://wuzzuf.net/jobs/p/g2roSMRQPhO5-IT-Manager---SAP-Implementation-Human-Quality-Alexandria-Egypt,Full TimeOn-site,Human Quality -,"Bourj Alarab, Alexandria, Egypt "
